urn	q05	q95	n_syn_used	band_source	file_path
urn:mavedb:00000508-a-2	-1.612585739037291	-0.06642631924762055	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000508-a-2.scores.csv
urn:mavedb:00000509-0-1	0.23865185015826507	3.3049153289900013	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000509-0-1.scores.csv
urn:mavedb:00000509-a-1	-1.3872140880003716	0.8268876862952393	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000509-a-1.scores.csv
urn:mavedb:00000509-a-2	-1.9398562758644766	0.1460149212860291	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000509-a-2.scores.csv
urn:mavedb:00000510-0-1	0.27825159348529627	3.8526421786243565	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000510-0-1.scores.csv
urn:mavedb:00000510-a-1	-1.1105336766122007	1.5935244647420466	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000510-a-1.scores.csv
urn:mavedb:00000510-a-2	-1.7081571355314737	0.7117187533889722	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000510-a-2.scores.csv
urn:mavedb:00000511-0-1	-1.1005506229804922	2.2687894671502713	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000511-0-1.scores.csv
urn:mavedb:00000511-a-1	-1.4071493477677437	0.13171694928639766	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000511-a-1.scores.csv
urn:mavedb:00000511-a-2	-1.8458119746117503	-0.27797481334897933	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000511-a-2.scores.csv
urn:mavedb:00000512-0-1	-0.0030042269593482107	3.243785736133143	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000512-0-1.scores.csv
urn:mavedb:00000512-a-1	-1.2862383034827263	1.0586557952291933	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000512-a-1.scores.csv
urn:mavedb:00000512-a-2	-2.5272159355886457	-0.4477659826346405	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000512-a-2.scores.csv
urn:mavedb:00000513-0-1	1.0244471688685861	3.8849515457992965	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000513-0-1.scores.csv
urn:mavedb:00000513-a-1	-0.8167563109544088	1.6197572737764019	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000513-a-1.scores.csv
urn:mavedb:00000513-a-2	-0.3775878013046068	1.8792669315486168	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000513-a-2.scores.csv
urn:mavedb:00000514-0-1	-2.3529172355999215	5.514645099319665	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000514-0-1.scores.csv
urn:mavedb:00000514-a-1	-2.421202326111177	2.3994589302801823	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000514-a-1.scores.csv
urn:mavedb:00000514-a-2	-2.6155016711435097	0.7034449266256428	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000514-a-2.scores.csv
urn:mavedb:00000515-0-1	0.5648192872170379	4.300904193327098	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000515-0-1.scores.csv
urn:mavedb:00000515-a-1	-1.0129715357393037	2.057607422530033	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000515-a-1.scores.csv
urn:mavedb:00000515-a-2	-1.825698862214491	0.4858713936834631	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000515-a-2.scores.csv
urn:mavedb:00000516-0-1	0.2850158110936192	3.6000666363272984	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000516-0-1.scores.csv
urn:mavedb:00000516-a-1	-0.9561931768389585	1.4668814944644835	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000516-a-1.scores.csv
urn:mavedb:00000516-a-2	-1.4981036547976814	0.8848085949808979	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000516-a-2.scores.csv
urn:mavedb:00000517-0-1	0.39499295929675093	3.545386554668438	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000517-0-1.scores.csv
urn:mavedb:00000517-a-1	-1.010609197936935	1.3417129357684234	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000517-a-1.scores.csv
urn:mavedb:00000517-a-2	-1.91504934179479	0.03198216625968475	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000517-a-2.scores.csv
urn:mavedb:00000518-0-1	-0.70794577270759	2.400270398085605	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000518-0-1.scores.csv
urn:mavedb:00000518-a-1	-1.56357236432496	0.3750068751232867	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000518-a-1.scores.csv
urn:mavedb:00000518-a-2	-2.602115939841986	-0.8947863462431673	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000518-a-2.scores.csv
urn:mavedb:00000519-0-1	-0.5049942800258789	3.66509781140081	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000519-0-1.scores.csv
urn:mavedb:00000519-a-1	-1.6482294435378384	1.6156360322439702	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000519-a-1.scores.csv
urn:mavedb:00000519-a-2	-2.5917644428129005	0.30051025249007	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000519-a-2.scores.csv
urn:mavedb:00000520-0-1	-0.6595188257060776	2.950269220995876	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000520-0-1.scores.csv
urn:mavedb:00000520-a-1	-1.54988723964686	0.8404560831821437	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000520-a-1.scores.csv
urn:mavedb:00000520-a-2	-2.617267407519415	-0.5595476437942413	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000520-a-2.scores.csv
urn:mavedb:00000521-0-1	2.049948408275036	5.382382101770412	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000521-0-1.scores.csv
urn:mavedb:00000521-a-1	-0.06230667397585621	2.820835849342364	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000521-a-1.scores.csv
urn:mavedb:00000521-a-2	-1.0936037959589915	0.9781149167238162	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000521-a-2.scores.csv
urn:mavedb:00000522-0-1	1.3236391105039678	5.696277232395436	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000522-0-1.scores.csv
urn:mavedb:00000522-a-1	-0.5275973670683236	3.097066088959295	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000522-a-1.scores.csv
urn:mavedb:00000522-a-2	-0.742319098729724	1.8558823212037479	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000522-a-2.scores.csv
urn:mavedb:00000523-0-1	-0.07063289499414682	3.1246879582932072	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000523-0-1.scores.csv
urn:mavedb:00000523-a-1	-1.4036437850947223	1.1685413793973796	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000523-a-1.scores.csv
urn:mavedb:00000523-a-2	-2.2609737328733774	-0.1295409215642329	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000523-a-2.scores.csv
urn:mavedb:00000524-0-1	0.06635819665944731	3.460373876332101	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000524-0-1.scores.csv
urn:mavedb:00000524-a-1	-1.1059937420935673	1.5310791284067635	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000524-a-1.scores.csv
urn:mavedb:00000524-a-2	-2.1212486343160135	0.20198676520630654	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000524-a-2.scores.csv
urn:mavedb:00000525-0-1	0.394556626167341	3.501793344808477	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000525-0-1.scores.csv
urn:mavedb:00000525-a-1	-0.8449018216467927	1.2453020302506392	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000525-a-1.scores.csv
urn:mavedb:00000525-a-2	-2.2277261348760717	-0.039589233849532945	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000525-a-2.scores.csv
urn:mavedb:00000526-0-1	0.2023661475237104	3.645972854012437	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000526-0-1.scores.csv
urn:mavedb:00000526-a-1	-0.8439094324945445	1.8301777270936137	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000526-a-1.scores.csv
urn:mavedb:00000526-a-2	-1.8648159400699682	0.3968475260020231	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000526-a-2.scores.csv
urn:mavedb:00000527-0-1	0.4949554707950887	3.6198754118152823	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000527-0-1.scores.csv
urn:mavedb:00000527-a-1	-1.2057038369006878	1.3436265079165943	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000527-a-1.scores.csv
urn:mavedb:00000527-a-2	-2.635791978329782	-0.46689819136895205	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000527-a-2.scores.csv
urn:mavedb:00000528-0-1	1.499849882171946	4.530234091106934	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000528-0-1.scores.csv
urn:mavedb:00000528-a-1	-0.27207844277064464	2.358712809638751	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000528-a-1.scores.csv
urn:mavedb:00000528-a-2	-1.3941556362061567	0.7045534907646944	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000528-a-2.scores.csv
urn:mavedb:00000529-0-1	-0.06694129404337179	2.98600439630165	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000529-0-1.scores.csv
urn:mavedb:00000529-a-1	-1.2961953766091967	0.790204343860338	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000529-a-1.scores.csv
urn:mavedb:00000529-a-2	-2.1807012725495336	-0.2128263853701874	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000529-a-2.scores.csv
urn:mavedb:00000530-0-1	0.13571158623246649	2.9406763730841394	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000530-0-1.scores.csv
urn:mavedb:00000530-a-1	-0.9125108980215701	1.1055333136254921	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000530-a-1.scores.csv
urn:mavedb:00000530-a-2	-1.8512177364224665	-0.13024398491479827	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000530-a-2.scores.csv
urn:mavedb:00000531-0-1	-0.1527899955928459	2.0944428862885163	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000531-0-1.scores.csv
urn:mavedb:00000531-a-1	-1.3949303533929034	-0.0197063310822726	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000531-a-1.scores.csv
urn:mavedb:00000531-a-2	-2.2657710530315103	-0.7806507776896408	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000531-a-2.scores.csv
urn:mavedb:00000532-0-1	0.8824171307226767	3.6473079968580597	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000532-0-1.scores.csv
urn:mavedb:00000532-a-1	-0.6814605312252986	1.5231063780361456	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000532-a-1.scores.csv
urn:mavedb:00000532-a-2	-1.5435139465961796	0.26809087979386814	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000532-a-2.scores.csv
urn:mavedb:00000533-0-1	0.25337007475554785	2.337759225886672	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000533-0-1.scores.csv
urn:mavedb:00000533-a-1	-0.9347215629027763	0.5259370212383776	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000533-a-1.scores.csv
urn:mavedb:00000533-a-2	-1.7805785043317566	-0.5754558711003771	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000533-a-2.scores.csv
urn:mavedb:00000534-0-1	0.5119500920339077	2.4044783019866984	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000534-0-1.scores.csv
urn:mavedb:00000534-a-1	-1.013137421539114	0.23661420709860237	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000534-a-1.scores.csv
urn:mavedb:00000534-a-2	-1.1845943682552382	0.11036927424758658	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000534-a-2.scores.csv
urn:mavedb:00000535-0-1	0.47374406797867274	1.8194248097914305	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000535-0-1.scores.csv
urn:mavedb:00000535-a-1	-0.329962187688727	0.5136862260782487	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000535-a-1.scores.csv
urn:mavedb:00000535-a-2	-0.596697538290293	0.15493216306842994	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000535-a-2.scores.csv
urn:mavedb:00000536-0-1	-0.07508062723492248	2.9131423489138784	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000536-0-1.scores.csv
urn:mavedb:00000536-a-1	-1.0669836843435698	1.2604847806634787	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000536-a-1.scores.csv
urn:mavedb:00000536-a-2	-1.975679726426736	-0.36066228195034367	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000536-a-2.scores.csv
urn:mavedb:00000537-0-1	0.06473186514738516	3.6193841070462485	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000537-0-1.scores.csv
urn:mavedb:00000537-a-1	-1.02011608836283	1.5494728620164688	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000537-a-1.scores.csv
urn:mavedb:00000537-a-2	-2.009195490317879	0.21337036726279357	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000537-a-2.scores.csv
urn:mavedb:00000538-0-1	0.3563549383677205	3.368171704732338	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000538-0-1.scores.csv
urn:mavedb:00000538-a-1	-0.8090747004599865	1.412772237959145	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000538-a-1.scores.csv
urn:mavedb:00000538-a-2	-1.3514429799207424	0.6355338812212873	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000538-a-2.scores.csv
urn:mavedb:00000539-0-1	-0.34989362691834014	2.4771218581138914	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000539-0-1.scores.csv
urn:mavedb:00000539-a-1	-1.3066812270441337	0.5780489889778484	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000539-a-1.scores.csv
urn:mavedb:00000539-a-2	-1.7424665573981346	-0.06031183594471201	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000539-a-2.scores.csv
urn:mavedb:00000540-0-1	-1.339684613707927	1.7366584927299697	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000540-0-1.scores.csv
urn:mavedb:00000540-a-1	-1.37708331723948	-0.21875018901565513	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000540-a-1.scores.csv
urn:mavedb:00000540-a-2	-1.8972497342628332	-0.7658181478700143	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000540-a-2.scores.csv
urn:mavedb:00000541-0-1	-0.2093611785738041	2.230307062754786	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000541-0-1.scores.csv
urn:mavedb:00000541-a-1	-0.8786747098343793	0.8725300360531493	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000541-a-1.scores.csv
urn:mavedb:00000541-a-2	-1.3490997328859096	0.12737729376349993	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000541-a-2.scores.csv
urn:mavedb:00000542-0-1	2.6650193859176543	4.979841754821891	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000542-0-1.scores.csv
urn:mavedb:00000542-a-1	1.031650916614796	2.1788953509540248	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000542-a-1.scores.csv
urn:mavedb:00000542-a-2	0.34931634656002386	1.670784865702752	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000542-a-2.scores.csv
urn:mavedb:00000543-0-1	2.563140007760751	4.897888787910571	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000543-0-1.scores.csv
urn:mavedb:00000543-a-1	0.39828235978944937	1.9121608661144753	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000543-a-1.scores.csv
urn:mavedb:00000543-a-2	0.584215695353612	1.7723513077612427	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000543-a-2.scores.csv
urn:mavedb:00000544-0-1	2.673941089274258	3.9178430883120225	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000544-0-1.scores.csv
urn:mavedb:00000544-a-1	0.8366467621256902	1.7621264543278863	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000544-a-1.scores.csv
urn:mavedb:00000544-a-2	0.9479474683136728	1.4519986492011276	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000544-a-2.scores.csv
urn:mavedb:00000545-0-1	1.2353223753259555	3.6580426367608387	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000545-0-1.scores.csv
urn:mavedb:00000545-a-1	-0.27639779768266703	1.3407926689384888	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000545-a-1.scores.csv
urn:mavedb:00000545-a-2	-0.7421677976119971	0.7910529176812053	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000545-a-2.scores.csv
urn:mavedb:00000546-0-1	2.583148994610334	4.034718602033044	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000546-0-1.scores.csv
urn:mavedb:00000546-a-1	0.44739797428257616	1.3878496959841107	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000546-a-1.scores.csv
urn:mavedb:00000546-a-2	0.7763863209590255	1.5956146580774546	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000546-a-2.scores.csv
urn:mavedb:00000547-0-1	2.164683257335067	3.6512404378442893	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000547-0-1.scores.csv
urn:mavedb:00000547-a-1	0.010911176514766918	1.0065474086457205	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000547-a-1.scores.csv
urn:mavedb:00000547-a-2	-0.38890587513655955	0.7193908375219664	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000547-a-2.scores.csv
urn:mavedb:00000548-0-1	2.1310107090874446	3.5202279807363297	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000548-0-1.scores.csv
urn:mavedb:00000548-a-1	0.32909859568776983	1.2108067546215413	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000548-a-1.scores.csv
urn:mavedb:00000548-a-2	-0.09743500703161434	0.9229523044268884	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000548-a-2.scores.csv
urn:mavedb:00000549-0-1	2.8570572857365537	4.974529053279419	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000549-0-1.scores.csv
urn:mavedb:00000549-a-1	0.7746723698280613	1.9104545933301376	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000549-a-1.scores.csv
urn:mavedb:00000549-a-2	0.1859818461624413	1.391756691848176	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000549-a-2.scores.csv
urn:mavedb:00000550-0-1	1.0450958048346373	3.3003992805900317	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000550-0-1.scores.csv
urn:mavedb:00000550-a-1	-0.31816206626301036	1.1506327357065205	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000550-a-1.scores.csv
urn:mavedb:00000550-a-2	-0.1979857436638479	1.3651833603924208	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000550-a-2.scores.csv
urn:mavedb:00000551-0-1	2.215078880068578	4.2550509523705315	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000551-0-1.scores.csv
urn:mavedb:00000551-a-1	0.4098355111321029	1.870867261263557	0	mad90_all_variants	/paedyl01/disk1/yangyxt/public_data/VEP_plugins_caches/MaveDB/csv/urn-mavedb-00000551-a-1.scores.csv
